conversation_id,customer_messages,full_conversation,intent,escalate,escalation_reason,notes
2142997,@115850 how much time do you need to refund my money for order #403-1080361-1029900. Ur customer service sucks &amp; ur instant coupon #fraud.,"[CUSTOMER] @115850 how much time do you need to refund my money for order #403-1080361-1029900. Ur customer service sucks &amp; ur instant coupon #fraud. || [BRAND] @630069 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.(2/2) ^SV",payment_billing,yes,Escalation reason:,"Customer is waiting for a refund and alleges that an instant coupon was fraudulent, while expressing dissatisfaction with customer service.Notes:"
2858216,Feel like the worst person in the world since Jay’s present didn’t arrive today (despite paying extra delivery for it to be here this morning @115830 @122232 😡😡) || @AmazonHelp It says should be arriving my 1pm on the 27th and DPD tracking says between 6am and 12pm on the 27th. I called DPD this afternoon and it hadn’t even left the depot,"[CUSTOMER] Feel like the worst person in the world since Jay’s present didn’t arrive today (despite paying extra delivery for it to be here this morning @115830 @122232 😡😡) || [BRAND] @794327 Oh, no! I'm sorry for the frustration this has caused. It's never our intention to let you down! What is the current tracking information showing here: https://t.co/aaDyEz1VgE? ^DG || [CUSTOMER] @AmazonHelp It says should be arriving my 1pm on the 27th and DPD tracking says between 6am and 12pm on the 27th. I called DPD this afternoon and it hadn’t even left the depot || [BRAND] @794327 Thank you for this information. I know how disappointing this must be. If you haven't received your order by tomorrow, please let us know: https://t.co/JzP7hlA23B ^LR",delivery_issue,yes,Escalation reason:,"Customer paid extra for a guaranteed morning delivery, but the package did not arrive and was still at the courier depot.Notes:"
1786192,@115850 I'm not able to speak to customer care. IVR is on some loop. My order is out on delivery but status says my action is required || @AmazonHelp Thank you! Someone called and they are working on delivering my package today. Fingers crossed. Would have expected someone to call me if there was an issue with the address,[CUSTOMER] @115850 I'm not able to speak to customer care. IVR is on some loop. My order is out on delivery but status says my action is required || [BRAND] @536643 That's odd! Please contact our support team here: https://t.co/HQhpS2qeEd via chat/email/call and we will help you with the delivery of your order. ^BS || [CUSTOMER] @AmazonHelp Thank you! Someone called and they are working on delivering my package today. Fingers crossed. Would have expected someone to call me if there was an issue with the address || [BRAND] @536643 Glad to know that you are receiving your order soon. Let us know how it goes. ^RI,delivery_issue,no,,Notes:
1597262,@115821 have mag Sub on kindle fire 8 once I view it do I need a internet connection to view after ?,"[CUSTOMER] @115821 have mag Sub on kindle fire 8 once I view it do I need a internet connection to view after ? || [BRAND] @490670 Nope! Once you download the latest issue to your device, you would be able to read it for offline viewing.  ^JP",device_technical,no,,Notes:
922724,@AmazonHelp Is Prime Reading US-only?,[CUSTOMER] @AmazonHelp Is Prime Reading US-only? || [BRAND] @339032 It is only available in the U.S. Let us know if you have any other questions. We're here to help! ^AB,subscription_service,no,,Notes:
535084,amazonのサイバーマンデーすごく広告が出るけどどうやったらたどり着けるんだろうか？普通のタイムセールにしか行くことができない。 || @AmazonHelp 人工知能と疑ってすみませんでした。丁寧なリプライ心に響きました。遅い時間までお疲れ様です。頑張ってください。 || @AmazonHelp HMってURLの一部なのかと思ってたら名前なんですか？ちゃんと人がいることが感じられました。こんな無駄な会話なのにリプライありがたいです。頑張ってください。 || @AmazonHelp こんなに！リプライが続くとは思ってもいませんで、嬉しいですね。ありがとうございます。大量投入される動画広告の16倍くらい印象に残るものとなりました。広告と比較するものでもありませんけど..,"[CUSTOMER] amazonのサイバーマンデーすごく広告が出るけどどうやったらたどり着けるんだろうか？普通のタイムセールにしか行くことができない。 || [BRAND] @243946 リプライ失礼いたします、Amazon公式アカウントです。2017年のサイバーマンデーは12/8からの開催となっております。開催まで今しばらくお待ちくださいませ。セール情報は以下リンクにて随時更新をいたしております。https://t.co/TkzSh4s4A3 HM || [CUSTOMER] @AmazonHelp 人工知能と疑ってすみませんでした。丁寧なリプライ心に響きました。遅い時間までお疲れ様です。頑張ってください。 || [BRAND] @243946 とんでもないことです！いつもAmazonをご覧いただきありがとうございます🙇　サイバーマンデーをお楽しみにしていただき、うれしく思っております。ぜひご期待くださいませ😊
夜分にリプライを失礼いたしました。HM || [CUSTOMER] @AmazonHelp HMってURLの一部なのかと思ってたら名前なんですか？ちゃんと人がいることが感じられました。こんな無駄な会話なのにリプライありがたいです。頑張ってください。 || [BRAND] @243946 こちらこそ、ツイートにお付き合いいただき、ありがとうございました。あたたかいお言葉、中の人一同喜んでおります。最後はわたくしめより… RI || [CUSTOMER] @AmazonHelp こんなに！リプライが続くとは思ってもいませんで、嬉しいですね。ありがとうございます。大量投入される動画広告の16倍くらい印象に残るものとなりました。広告と比較するものでもありませんけど..",other,no,,Notes:
2528841,ポケモンamazonで予約したのにまだ支払い番号届かなくて悲しみに溢れてる,[CUSTOMER] ポケモンamazonで予約したのにまだ支払い番号届かなくて悲しみに溢れてる || [BRAND] @719998 番号は、出荷準備がされ次第の発行となりますので、大変心待ちにされているところ恐れ入りますがお届け予定日を目安におまちくださいませ。なお、発行済みの場合は注文履歴、アカウントサービス内のメッセージセンターからもご確認ができます。SK,payment_billing,no,,Notes:
2454464,My account's been hacked for weeks now I reported it a week ago and I still have no access to my Amazon account Im literally upset and I dont understand why its so hard to give me access again? @115821 || @AmazonHelp They said that they would email me the first time I contacted support. But it's been a whole week and I still haven't gotten any emails or updates on the situation so I called again today. And they said the same thing 😕 || @AmazonHelp Yes I have I have not seen anything related to Amazon/Account info/ or Cases regarding my situation.,[CUSTOMER] My account's been hacked for weeks now I reported it a week ago and I still have no access to my Amazon account Im literally upset and I dont understand why its so hard to give me access again? @115821 || [BRAND] @703118 I'm sorry you don't have access to your account yet. What was advised last time you spoke with us? Did our Account Specialists e-mail you on the needed steps to reactivate it? ^AM || [CUSTOMER] @AmazonHelp They said that they would email me the first time I contacted support. But it's been a whole week and I still haven't gotten any emails or updates on the situation so I called again today. And they said the same thing 😕 || [BRAND] @703118 Have you checked your spam/junk folders e-mail? Sometimes the messages go there. Please keep us posted. ^CC || [CUSTOMER] @AmazonHelp Yes I have I have not seen anything related to Amazon/Account info/ or Cases regarding my situation.,account_access,yes,Escalation reason:,Customer's account was hacked and they have been locked out for weeks despite reporting the issue and contacting support multiple times without receiving the promised follow-up.Notes:
376298,"Think you calculated the shipping wrong, @115821 - it's just a coffee mug. https://t.co/amDzKGSGPu","[CUSTOMER] Think you calculated the shipping wrong, @115821 - it's just a coffee mug. https://t.co/amDzKGSGPu || [BRAND] @205266 Yikes! Does the product listing show the shipping like this or did it calculate properly at checkout? ^AM",payment_billing,no,,Notes:
227382,"@115851 Amazon India should have a better approach towards the Indian consumer. Disappointing experience. || @AmazonHelp It was purchased bcos Amazon promoted it and sadly for me the brand Amazon loses its imagery which is concerning || @AmazonHelp 1. To get the TV installed was a nightmare.
2. Have been having issues with the TV not working - goes blank screen  frequently || @AmazonHelp Have never asked for a return in any of my messages","[CUSTOMER] @115851 Amazon India should have a better approach towards the Indian consumer. Disappointing experience. || [BRAND] @170235 We'd like to know more on this and help you, could you please elaborate ? ^HT || [CUSTOMER] @AmazonHelp It was purchased bcos Amazon promoted it and sadly for me the brand Amazon loses its imagery which is concerning || [BRAND] @170235 Could you please let us know more about what went wrong? We'll definitely look into it. ^PS || [CUSTOMER] @AmazonHelp 1. To get the TV installed was a nightmare.
2. Have been having issues with the TV not working - goes blank screen  frequently || [BRAND] @170235 with the warranty. I'll surely pass on your comments to our concerned team internally.  3/3 ^SH || [CUSTOMER] @AmazonHelp Have never asked for a return in any of my messages",device_technical,yes,Escalation reason:,Customer reports a recurring blank-screen problem with their TV and says installation was also a poor experience. The issue remains unresolved.Notes:
